"","index","PC1","PC2","muni_i","muni_j","muni_i_name","muni_j_name"
"2020",2020,-0.548504517925643,-0.453819846414425,"CO68464","CO68468","Mogotes","Molagavita"
"2021",2021,-0.553530430313932,-0.33943243474433,"CO68464","CO68498","Mogotes","Ocamonte"
"2022",2022,-1.52198149438268,-0.559025034199471,"CO68464","CO68679","Mogotes","San Gil"
"2023",2023,0.219722969753565,-0.353194065560573,"CO68464","CO68682","Mogotes","San Joaquín"
"2024",2024,0.321457951793887,-0.798260589285855,"CO68468","CO68502","Molagavita","Onzaga"
"2025",2025,0.201581650350009,4.54753549208166,"CO68468","CO68669","Molagavita","San Andrés"
"2026",2026,-0.900264709785676,-0.597930419102582,"CO68468","CO68682","Molagavita","San Joaquín"
"2027",2027,-1.90073169636922,-0.815647731770484,"CO68468","CO68684","Molagavita","San José de Miranda"
"2028",2028,-0.731861834482807,-1.09781405647057,"CO23464","CO70523","Momil","Palmito"
"2029",2029,1.70169061159461,-0.358986056814451,"CO23464","CO23586","Momil","Purísima de la Concepción"
"2030",2030,0.194923009852631,-0.771262222283779,"CO13468","CO13549","Mompós","Pinillos"
"2031",2031,-2.31515995736923,-0.620186229395985,"CO13468","CO13650","Mompós","San Fernando"
"2032",2032,-1.1578480298869,-0.97962192748987,"CO13468","CO47692","Mompós","San Sebastián de Buenavista"
"2033",2033,-1.50839119157505,-0.522231545806699,"CO13468","CO47703","Mompós","San Zenón"
"2034",2034,-1.2453573330784,-0.868416914566881,"CO15464","CO15466","Mongua","Monguí"
"2035",2035,0.726825014836777,-0.892539845323792,"CO15464","CO15550","Mongua","Pisba"
"2036",2036,1.15946953531831,-0.963867574042403,"CO15464","CO15755","Mongua","Socotá"
"2037",2037,-0.661794212395118,-1.18645778940236,"CO15464","CO15759","Mongua","Sogamoso"
"2038",2038,-3.10449411696294,-1.30351698582197,"CO15466","CO15759","Monguí","Sogamoso"
"2039",2039,-1.20634733487836,-0.779669735757127,"CO15469","CO68572","Moniquirá","Puente Nacional"
"2040",2040,-1.23725124167445,-0.980769088919031,"CO15469","CO15664","Moniquirá","San José de Pare"
"2041",2041,-1.25706123358396,-0.507894402692436,"CO15469","CO15696","Moniquirá","Santa Sofía"
"2042",2042,-0.0850794209380501,-0.712044614134498,"CO23500","CO23574","Moñitos","Puerto Escondido"
"2043",2043,-2.45330508859842,-1.13189717967768,"CO23500","CO23675","Moñitos","San Bernardo del Viento"
"2044",2044,-1.00577091574478,-0.451140865942304,"CO05467","CO05607","Montebello","Retiro"
"2045",2045,-3.75745884945657,-0.929955571710176,"CO05467","CO05679","Montebello","Santa Bárbara"
"2046",2046,-1.01218593290626,-0.691653340951679,"CO13458","CO13473","Montecristo","Morales"
"2047",2047,-0.0494856991040531,-1.26612497765516,"CO13458","CO05495","Montecristo","Nechí"
"2048",2048,0.850896636800236,-0.825837116791398,"CO13458","CO13600","Montecristo","Río Viejo"
"2049",2049,-1.0029393199978,-0.912943931047445,"CO13458","CO13655","Montecristo","San Jacinto del Cauca"
"2050",2050,0.623409433900377,-0.515279880766627,"CO13458","CO13688","Montecristo","Santa Rosa del Sur"
"2051",2051,-2.91082341698958,-0.682827702311016,"CO23466","CO23555","Montelíbano","Planeta Rica"
"2052",2052,-1.59149995129325,-0.822377372867011,"CO23466","CO23580","Montelíbano","Puerto Libertador"
"2053",2053,-2.73352903551867,-0.740517945051334,"CO23466","CO23682","Montelíbano","San José de Uré"
"2054",2054,-1.11224071075497,-0.355022115275606,"CO63470","CO76497","Montenegro","Obando"
"2055",2055,-0.0149162995727743,-0.768829920305223,"CO63470","CO63594","Montenegro","Quimbaya"
"2056",2056,-2.91928952210286,-0.607036656376038,"CO23001","CO23555","Montería","Planeta Rica"
"2057",2057,-0.157362935398887,-0.580219321060176,"CO23001","CO23574","Montería","Puerto Escondido"
"2058",2058,-3.40119828023546,-0.325626142341658,"CO23001","CO23678","Montería","San Carlos"
"2059",2059,-2.64215215435422,-0.540091721805132,"CO23001","CO05665","Montería","San Pedro de Urabá"
"2060",2060,-2.44720506388503,-0.711979611117538,"CO23001","CO23686","Montería","San Pelayo"
"2061",2061,-1.70547086556633,-0.361381657315068,"CO85162","CO15514","Monterrey","Páez"
"2062",2062,-1.98061192107392,-1.04958891621497,"CO85162","CO85300","Monterrey","Sabanalarga"
"2063",2063,-1.57734551605571,-0.941530828728403,"CO13473","CO68575","Morales","Puerto Wilches"
"2064",2064,-2.11158861754809,-1.10715373689635,"CO13473","CO13600","Morales","Río Viejo"
"2065",2065,-2.33097663973937,-0.596380841769538,"CO13473","CO13688","Morales","Santa Rosa del Sur"
"2066",2066,-3.06404906252023,-0.751795033703197,"CO13473","CO13744","Morales","Simití"
"2067",2067,-0.781237190951783,-0.884522420193903,"CO19473","CO19548","Morales","Piendamó - Tunía"
"2068",2068,-3.74039849128066,0.157851586623094,"CO19473","CO19780","Morales","Suárez"
"2069",2069,-1.17943192984094,-0.220613935726747,"CO94888","CO94887","Morichal","Pana Pana"
"2070",2070,-1.08947454784634,-0.652125079687615,"CO94888","CO97777","Morichal","Papunahua"
"2071",2071,-0.265480847945059,0.709008069436699,"CO94888","CO95001","Morichal","San José del Guaviare"
"2072",2072,-0.162111092792065,-0.668749825679065,"CO70473","CO70823","Morroa","San José de Toluviejo"
"2073",2073,-0.839172193540802,-0.915545598648484,"CO70473","CO70001","Morroa","Sincelejo"
"2074",2074,-3.47174435838458,-0.905910528254226,"CO25473","CO25754","Mosquera","Soacha"
"2075",2075,1.64848051716608,-0.45534762439955,"CO52473","CO52490","Mosquera","Olaya Herrera"
"2076",2076,0.580941443214877,-0.601651452123504,"CO52473","CO52621","Mosquera","Roberto Payán"
"2077",2077,1.31309110826006,-1.02008497954079,"CO52473","CO52835","Mosquera","San Andrés de Tumaco"
"2078",2078,-0.96642594160823,-1.04751226785813,"CO15476","CO15762","Motavita","Sora"
"2079",2079,0.272342992021977,-0.399056078066235,"CO73461","CO66001","Murillo","Pereira"
"2080",2080,-0.633716689527423,-0.875719702548055,"CO73461","CO73686","Murillo","Santa Isabel"
"2081",2081,-1.13781233464859,-0.271231063903121,"CO73461","CO66682","Murillo","Santa Rosa de Cabal"
"2082",2082,1.34503126261494,-0.52912135639376,"CO05480","CO27615","Mutatá","Riosucio"
"2083",2083,-3.31522777034181,-0.954991810446432,"CO54480","CO54518","Mutiscua","Pamplona"
"2084",2084,-3.09554111025507,-0.846589988761336,"CO54480","CO54743","Mutiscua","Silos"
"2085",2085,2.9082904755823,-0.364323415000948,"CO15480","CO15507","Muzo","Otanche"
"2086",2086,3.52735467545785,-0.631899294491499,"CO15480","CO25518","Muzo","Paime"
"2087",2087,1.98758240397839,-0.151221905969912,"CO15480","CO15580","Muzo","Quípama"
"2088",2088,3.34655833012607,0.385712427432844,"CO15480","CO15681","Muzo","San Pablo de Borbur"
"2089",2089,0.949315705527938,-0.561802414862914,"CO05483","CO17541","Nariño","Pensilvania"
"2090",2090,3.2278652547733,-0.63175821874398,"CO05483","CO17662","Nariño","Samaná"
"2091",2091,2.6257575356442,-0.822810766113502,"CO05483","CO05756","Nariño","Sonsón"
"2092",2092,-0.319218514930852,-0.752021615584518,"CO52480","CO52001","Nariño","Pasto"
"2093",2093,-2.16259532479967,-0.429549716066001,"CO41483","CO19517","Nátaga","Páez"
"2094",2094,-1.90483862102124,-0.435123704531514,"CO41483","CO41518","Nátaga","Paicol"
"2095",2095,2.22266918967952,-0.674020288592573,"CO73483","CO73563","Natagaima","Prado"
"2096",2096,-3.01171004859261,-1.15925464347903,"CO05495","CO13655","Nechí","San Jacinto del Cauca"
"2097",2097,-2.12546060856445,-0.507807672233784,"CO05490","CO05659","Necoclí","San Juan de Urabá"
"2098",2098,-0.480450669185427,-0.680183462089393,"CO17486","CO66594","Neira","Quinchía"
"2099",2099,-3.06139173922913,-1.19581837779264,"CO17486","CO17653","Neira","Salamina"
"2100",2100,0.693534478452503,-0.907250166286443,"CO41001","CO41524","Neiva","Palermo"
"2101",2101,1.61719983135121,-0.640914653244858,"CO41001","CO73555","Neiva","Planadas"
"2102",2102,0.143597846974422,-1.2154214365148,"CO41001","CO41615","Neiva","Rivera"
"2103",2103,1.23584839507801,-0.624748342367213,"CO41001","CO18753","Neiva","San Vicente del Caguán"
"2104",2104,0.420891654423776,-0.3095694420472,"CO25486","CO25772","Nemocón","Suesca"
"2105",2105,-0.289012783932397,-1.23938991582921,"CO25488","CO25612","Nilo","Ricaurte"
"2106",2106,-3.37533747658725,-0.944502332714349,"CO25489","CO25491","Nimaima","Nocaima"
"2107",2107,-0.859211010033486,-0.334189305385204,"CO25489","CO25592","Nimaima","Quebradanegra"
"2108",2108,-1.00495876169279,-0.966609344484011,"CO15491","CO15693","Nobsa","Santa Rosa de Viterbo"
"2109",2109,-3.10685490288774,-1.32442511426688,"CO15491","CO15759","Nobsa","Sogamoso"
"2110",2110,-2.93126968309697,-0.837774792589245,"CO25491","CO25718","Nocaima","Sasaima"
"2111",2111,1.09958194406373,-1.01429599631826,"CO17495","CO17662","Norcasia","Samaná"
"2112",2112,0.510509544949916,-0.883109136718851,"CO17495","CO05756","Norcasia","Sonsón"
"2113",2113,-0.187596570188519,-0.803950401737727,"CO13490","CO13600","Norosí","Río Viejo"
"2114",2114,-2.25297020971902,-0.524435546776228,"CO27491","CO27660","Nóvita","San José del Palmar"
"2115",2115,-3.15491097274898,-0.845870826959816,"CO27491","CO27745","Nóvita","Sipí"
"2116",2116,-1.37847575743772,-0.57072516242896,"CO47460","CO47555","Nueva Granada","Plato"
"2117",2117,-1.91851669335257,-0.469198773480384,"CO47460","CO47660","Nueva Granada","Sabanas de San Ángel"
"2118",2118,-0.110976960258816,-0.743372323810868,"CO47460","CO47707","Nueva Granada","Santa Ana"
"2119",2119,-0.511717286346344,-0.735214697829734,"CO85225","CO15533","Nunchía","Paya"
"2120",2120,-2.6858627251101,-0.905470770950338,"CO85225","CO85263","Nunchía","Pore"
"2121",2121,-1.70310112158037,-0.851435122242533,"CO85225","CO85325","Nunchía","San Luis de Palenque"
"2122",2122,2.55860161315113,-0.144645738845114,"CO76497","CO63594","Obando","Quimbaya"
"2123",2123,-2.48101134094492,1.75685195703853,"CO68498","CO68533","Ocamonte","Páramo"
"2124",2124,2.2074583065933,-0.62960558521046,"CO54498","CO20614","Ocaña","Río de Oro"
"2125",2125,-0.798852720949548,0.543596219416832,"CO54498","CO54670","Ocaña","San Calixto"
"2126",2126,1.04888498965064,0.38848239578246,"CO54498","CO20770","Ocaña","San Martín"
"2127",2127,-1.41224258700191,1.56449343161973,"CO68500","CO68770","Oiba","Suaita"
"2128",2128,2.03927604493851,0.142319605514954,"CO05501","CO05042","Olaya","Santa Fé de Antioquia"
"2129",2129,-0.394144521790968,0.642881941585384,"CO05501","CO05761","Olaya","Sopetrán"
"2130",2130,0.844786696716011,0.639587257063921,"CO52490","CO52621","Olaya Herrera","Roberto Payán"
"2131",2131,1.0047670090038,-0.0802713734992077,"CO68502","CO68682","Onzaga","San Joaquín"
"2132",2132,0.159527708003303,0.801282521276426,"CO68502","CO15720","Onzaga","Sativanorte"
"2133",2133,-0.613907580538662,0.727046601110734,"CO68502","CO15753","Onzaga","Soatá"
"2134",2134,0.0565927818690196,0.387971795914582,"CO68502","CO15774","Onzaga","Susacón"
"2135",2135,-0.244225440559094,0.848517385183514,"CO41503","CO41660","Oporapa","Saladoblanco"
"2136",2136,1.40859425086341,0.717798188120097,"CO86320","CO52001","Orito","Pasto"
"2137",2137,0.63557567809742,1.32256088933775,"CO86320","CO52560","Orito","Potosí"
"2138",2138,1.25624086084484,1.39596538199723,"CO86320","CO52573","Orito","Puerres"
"2139",2139,0.790953455032647,1.04018745160166,"CO86320","CO86568","Orito","Puerto Asís"
"2140",2140,-0.144954483545856,0.597714512669617,"CO86320","CO86569","Orito","Puerto Caicedo"
"2141",2141,2.12351256522179,0.91878847847504,"CO85230","CO50568","Orocué","Puerto Gaitán"
"2142",2142,0.101415826656385,1.55063800868458,"CO85230","CO85325","Orocué","San Luis de Palenque"
"2143",2143,0.396104971326094,1.49684547706724,"CO85230","CO99624","Orocué","Santa Rosalía"
"2144",2144,0.483700524826704,0.826639968994177,"CO73504","CO73624","Ortega","Rovira"
"2145",2145,0.7641357592256,0.711113443574255,"CO73504","CO73671","Ortega","Saldaña"
"2146",2146,-0.875033620510972,0.861297503761193,"CO73504","CO73675","Ortega","San Antonio"
"2147",2147,-1.42894690349059,1.93436662095026,"CO73504","CO73678","Ortega","San Luis"
"2148",2148,0.905444846938027,1.45247034699383,"CO52506","CO52585","Ospina","Pupiales"
"2149",2149,-0.662964299085484,2.02701928215726,"CO52506","CO52720","Ospina","Sapuyes"
"2150",2150,2.16088707278915,-0.616641201099648,"CO15507","CO15531","Otanche","Pauna"
"2151",2151,2.47762152901813,-0.524496220458763,"CO15507","CO15572","Otanche","Puerto Boyacá"
"2152",2152,0.958089998007126,-0.499058753603863,"CO15507","CO15580","Otanche","Quípama"
"2153",2153,2.32928837610287,0.0201710387809235,"CO15507","CO15681","Otanche","San Pablo de Borbur"
"2154",2154,-2.16020243517744,-0.841679945428547,"CO70508","CO70717","Ovejas","San Pedro"
"2155",2155,-0.327594339038452,0.27376166326896,"CO25513","CO25653","Pacho","San Cayetano"
"2156",2156,0.276338244629916,-0.221681299124226,"CO25513","CO25769","Pacho","Subachoque"
"2157",2157,0.6471441897961,-0.294604965337968,"CO25513","CO25777","Pacho","Supatá"
"2158",2158,-0.588389006375024,3.66120446953025,"CO97511","CO18756","Pacoa","Solano"
"2159",2159,-1.00731326231461,1.40249848320713,"CO17513","CO17653","Pácora","Salamina"
"2160",2160,-1.31433859418461,0.69910194347019,"CO19513","CO19573","Padilla","Puerto Tejada"
"2161",2161,-0.213560217780781,0.815535029768461,"CO15514","CO85300","Páez","Sabanalarga"
"2162",2162,-2.12825258791144,2.02655236504569,"CO15514","CO15660","Páez","San Eduardo"
"2163",2163,0.430025372221399,0.842448395704325,"CO15514","CO15667","Páez","San Luis de Gaceno"
"2164",2164,-0.3072757949263,0.100452193159428,"CO19517","CO41518","Páez","Paicol"
"2165",2165,1.18973890251866,1.18718066599122,"CO19517","CO73555","Páez","Planadas"
"2166",2166,-2.16163955749942,2.19202626784697,"CO19517","CO19743","Páez","Silvia"
"2167",2167,0.852536177356391,1.50028710442127,"CO41518","CO41548","Paicol","Pital"
"2168",2168,0.266513130863636,1.17784919940673,"CO20517","CO20550","Pailitas","Pelaya"
"2169",2169,1.39455386018931,0.570509549980817,"CO25518","CO15580","Paime","Quípama"
"2170",2170,-0.807668905451589,1.85536698120197,"CO25518","CO25653","Paime","San Cayetano"
"2171",2171,0.83343232501512,1.1835232977081,"CO15516","CO15763","Paipa","Sotaquirá"
"2172",2172,3.48678524373901,0.0466448697877274,"CO15518","CO85279","Pajarito","Recetor"
"2173",2173,2.28422339298614,0.128521515476337,"CO41524","CO73555","Palermo","Planadas"
"2174",2174,0.747946860235681,0.226557183468865,"CO41524","CO41615","Palermo","Rivera"
"2175",2175,0.519739062079956,0.228264224186375,"CO41524","CO41676","Palermo","Santa María"
"2176",2176,-0.947358848448824,-1.42154250372819,"CO17524","CO17616","Palestina","Risaralda"
"2177",2177,2.60582950136051,-0.0980422711140331,"CO41530","CO19533","Palestina","Piamonte"
"2178",2178,2.51556658572604,-0.313586311336308,"CO41530","CO41551","Palestina","Pitalito"
"2179",2179,3.46367624560141,-0.577151276068785,"CO41530","CO18610","Palestina","San José del Fragua"
"2180",2180,0.294118853130817,0.170585269102621,"CO41530","CO19701","Palestina","Santa Rosa"
"2181",2181,0.724302442888862,2.18774018888249,"CO68522","CO68745","Palmar","Simacota"
"2182",2182,2.68239034455414,1.09901871586196,"CO68522","CO68755","Palmar","Socorro"
"2183",2183,1.38696357491705,-0.613588101895589,"CO08520","CO08560","Palmar de Varela","Ponedera"
"2184",2184,1.44629843186507,-0.870706940894044,"CO08520","CO47605","Palmar de Varela","Remolino"
"2185",2185,-1.49032705572285,0.43534635241478,"CO08520","CO08685","Palmar de Varela","Santo Tomás"
"2186",2186,1.3466716181326,-0.62855366568044,"CO08520","CO47745","Palmar de Varela","Sitionuevo"
"2187",2187,-2.16239454889888,-1.2421655497645,"CO68524","CO68745","Palmas del Socorro","Simacota"
"2188",2188,-0.369586500734332,-1.29909352529334,"CO68524","CO68755","Palmas del Socorro","Socorro"
"2189",2189,2.8438610085178,0.331856837365778,"CO76520","CO76563","Palmira","Pradera"
"2190",2190,0.969580648490769,-0.621494949919645,"CO76520","CO73616","Palmira","Rioblanco"
"2191",2191,-0.409214679370347,-0.683409991690544,"CO70523","CO23586","Palmito","Purísima de la Concepción"
"2192",2192,-1.70074280767867,-1.0546326135526,"CO70523","CO70820","Palmito","Santiago de Tolú"
"2193",2193,-0.340210960256993,-1.27707006435873,"CO70523","CO70001","Palmito","Sincelejo"
"2194",2194,-0.190636083605866,-1.30006493095802,"CO54518","CO54520","Pamplona","Pamplonita"
"2195",2195,1.3831901256023,1.62876160432715,"CO94887","CO97777","Pana Pana","Papunahua"
"2196",2196,2.58109845885112,4.48493934202016,"CO94887","CO94884","Pana Pana","Puerto Colombia"
"2197",2197,-0.563427831680632,1.87891272259994,"CO25524","CO25649","Pandi","San Bernardo"
"2198",2198,0.0755556657993466,2.12960310077627,"CO15522","CO15673","Panqueba","San Mateo"
"2199",2199,0.884459326034587,-1.09132934936819,"CO68533","CO68549","Páramo","Pinchote"
"2200",2200,-3.04577073800763,-1.36255910501,"CO68533","CO68679","Páramo","San Gil"
"2201",2201,-0.830080623908659,-1.33896987093255,"CO68533","CO68755","Páramo","Socorro"
"2202",2202,0.423285059784737,-0.674971210186145,"CO25530","CO85300","Paratebueno","Sabanalarga"
"2203",2203,1.06312827422197,-0.74057117582098,"CO25530","CO15667","Paratebueno","San Luis de Gaceno"
"2204",2204,1.28707236442143,-0.426935026850536,"CO25530","CO15690","Paratebueno","Santa María"
"2205",2205,-0.501900876481947,1.1207119635928,"CO25535","CO25740","Pasca","Sibaté"
"2206",2206,-0.720560068002176,0.921107932682019,"CO25535","CO25754","Pasca","Soacha"
"2207",2207,0.607624330756096,0.835080450061714,"CO52001","CO86760","Pasto","Santiago"
"2208",2208,-1.05785538972327,0.990160917519165,"CO19532","CO19785","Patía","Sucre"
"2209",2209,2.58721619693637,0.158112916145711,"CO15531","CO15681","Pauna","San Pablo de Borbur"
"2210",2210,0.59004814665935,0.690752761999091,"CO15533","CO15550","Paya","Pisba"
"2211",2211,-2.05763006867656,-1.66558506301985,"CO85250","CO85263","Paz de Ariporo","Pore"
"2212",2212,-0.492300396810984,-1.17794570649641,"CO85250","CO85315","Paz de Ariporo","Sácama"
"2213",2213,-0.350372381528058,1.57805352041467,"CO15537","CO15720","Paz de Río","Sativanorte"
"2214",2214,-0.780217698206025,1.36593522550738,"CO15537","CO15723","Paz de Río","Sativasur"
"2215",2215,-1.43435124736001,1.39028365168461,"CO15537","CO15757","Paz de Río","Socha"
"2216",2216,1.57560127201363,1.14618475071093,"CO05541","CO05674","Peñol","San Vicente Ferrer"
"2217",2217,-2.06934324223318,2.55326712831575,"CO17541","CO17653","Pensilvania","Salamina"
"2218",2218,2.40916044063004,1.04706600813742,"CO17541","CO17662","Pensilvania","Samaná"
"2219",2219,1.84839600411015,0.71378735355071,"CO17541","CO05756","Pensilvania","Sonsón"
"2220",2220,2.41478967168388,0.539016866945445,"CO05543","CO05628","Peque","Sabanalarga"
"2221",2221,3.52223139515808,-0.518251487778002,"CO66001","CO63690","Pereira","Salento"
"2222",2222,3.49211376714273,-0.285366504658608,"CO66001","CO73686","Pereira","Santa Isabel"
"2223",2223,2.9658979323637,-0.227699638630584,"CO66001","CO66682","Pereira","Santa Rosa de Cabal"
"2224",2224,2.93061264660948,-0.612136134817446,"CO15542","CO15621","Pesca","Rondón"
"2225",2225,3.34314946626415,-0.521857653874657,"CO15542","CO15740","Pesca","Siachoque"
"2226",2226,1.23176391032127,-0.692335869167786,"CO19533","CO86571","Piamonte","Puerto Guzmán"
"2227",2227,3.24492011659374,-0.329311705225776,"CO19533","CO18610","Piamonte","San José del Fragua"
"2228",2228,0.117850367006667,-0.237123875302432,"CO19533","CO19701","Piamonte","Santa Rosa"
"2229",2229,2.60790755718577,0.521524624822849,"CO68547","CO68705","Piedecuesta","Santa Bárbara"
"2230",2230,-0.454292091919233,0.0823145048474046,"CO19548","CO19743","Piendamó - Tunía","Silvia"
"2231",2231,2.83948653470957,-0.0183555385957259,"CO63548","CO73622","Pijao","Roncesvalles"
"2232",2232,-0.454404759640296,-1.20225585752295,"CO47545","CO47692","Pijiño del Carmen","San Sebastián de Buenavista"
"2233",2233,-0.815702262824342,-0.673809897639247,"CO47545","CO47703","Pijiño del Carmen","San Zenón"
"2234",2234,1.64377154798635,-0.938957523461604,"CO47545","CO47707","Pijiño del Carmen","Santa Ana"
"2235",2235,0.149897330205803,0.408043162453533,"CO68549","CO68679","Pinchote","San Gil"
"2236",2236,2.51903585217405,-0.722053774748915,"CO68549","CO68755","Pinchote","Socorro"
"2237",2237,-1.22588325447689,-0.176770381984522,"CO13549","CO13650","Pinillos","San Fernando"
"2238",2238,1.23138989837907,-0.293546349554077,"CO08549","CO08638","Piojó","Sabanalarga"
"2239",2239,0.98228544709833,3.29313400298841,"CO08549","CO13673","Piojó","Santa Catalina"
"2240",2240,0.68242595244531,-1.26637622152246,"CO15550","CO15755","Pisba","Socotá"
"2241",2241,0.454613035243732,-0.374148538497874,"CO41551","CO41660","Pitalito","Saladoblanco"
"2242",2242,1.15353419466989,-0.897283096259766,"CO41551","CO41668","Pitalito","San Agustín"
"2243",2243,0.0671619225513598,-0.327299757751596,"CO41551","CO19701","Pitalito","Santa Rosa"
"2244",2244,1.5356349294481,-0.756930729503812,"CO47551","CO47605","Pivijay","Remolino"
"2245",2245,0.131924342863062,0.268326833459357,"CO47551","CO47660","Pivijay","Sabanas de San Ángel"
"2246",2246,0.376891786223969,-0.0828017348546288,"CO47551","CO47675","Pivijay","Salamina"
"2247",2247,1.62806032048311,-0.719702391390069,"CO73555","CO73616","Planadas","Rioblanco"
"2248",2248,1.530383348323,-0.408735165824804,"CO73555","CO41676","Planadas","Santa María"
"2249",2249,-0.481449824702489,-0.858255278216521,"CO23555","CO23570","Planeta Rica","Pueblo Nuevo"
"2250",2250,-2.46751533330612,-0.198548634559261,"CO23555","CO23678","Planeta Rica","San Carlos"
"2251",2251,-0.162106961741612,-0.455739803660557,"CO47555","CO47660","Plato","Sabanas de San Ángel"
"2252",2252,1.6363653316119,-0.954064844034609,"CO47555","CO47707","Plato","Santa Ana"
"2253",2253,1.39937983609289,-0.904974589869435,"CO47555","CO47720","Plato","Santa Bárbara de Pinto"
"2254",2254,1.85118120007625,1.12066618056643,"CO08558","CO08560","Polonuevo","Ponedera"
"2255",2255,0.906888631508676,0.760608798489768,"CO08558","CO08634","Polonuevo","Sabanagrande"
"2256",2256,1.6381540152937,2.0256678353339,"CO08558","CO08638","Polonuevo","Sabanalarga"
"2257",2257,-1.03144029796583,2.03781901783229,"CO08558","CO08685","Polonuevo","Santo Tomás"
"2258",2258,1.92993749561877,-0.801725036357833,"CO08560","CO47605","Ponedera","Remolino"
"2259",2259,1.70783952676939,0.131640116074039,"CO08560","CO08638","Ponedera","Sabanalarga"
"2260",2260,0.865485358033217,-0.973848109116451,"CO08560","CO47675","Ponedera","Salamina"
"2261",2261,-0.960331219223791,0.178982568993706,"CO08560","CO08685","Ponedera","Santo Tomás"
"2262",2262,3.55734681144068,-0.371505856167633,"CO19001","CO19585","Popayán","Puracé"
"2263",2263,0.280676599057541,0.303626100393458,"CO19001","CO19760","Popayán","Sotará - Paispamba"
"2264",2264,-1.87387497068847,-1.48050103629815,"CO85263","CO85325","Pore","San Luis de Palenque"
"2265",2265,1.96522818857216,-0.648030785243679,"CO76563","CO73616","Pradera","Rioblanco"
"2266",2266,0.932527848523598,0.123973866821975,"CO73563","CO73585","Prado","Purificación"
"2267",2267,0.632825142687069,-1.25155392695818,"CO88564","CO52678","Providencia","Samaniego"
"2268",2268,0.0910022303664281,-1.23083750060533,"CO88564","CO52699","Providencia","Santacruz"
"2269",2269,-0.949567880604925,-1.21564604240976,"CO23570","CO23660","Pueblo Nuevo","Sahagún"
"2270",2270,-0.994910540645695,-0.41859932806531,"CO23570","CO23678","Pueblo Nuevo","San Carlos"
"2271",2271,0.105884614879211,-1.0987378373356,"CO23570","CO70708","Pueblo Nuevo","San Marcos"
"2272",2272,0.38860623126094,1.82575556782612,"CO66572","CO27660","Pueblo Rico","San José del Palmar"
"2273",2273,0.134160401293402,1.81400738818697,"CO66572","CO66687","Pueblo Rico","Santuario"
"2274",2274,0.846594538050375,-0.351590379110036,"CO05576","CO05642","Pueblorrico","Salgar"
"2275",2275,0.372511796154765,-1.0916338662834,"CO47570","CO47605","Puebloviejo","Remolino"
"2276",2276,0.33634473849581,-1.09320502409941,"CO47570","CO47745","Puebloviejo","Sitionuevo"
"2277",2277,0.775131809907159,-0.461569526315846,"CO68572","CO15632","Puente Nacional","Saboyá"
"2278",2278,1.37722613385255,-0.342120584534755,"CO68572","CO15696","Puente Nacional","Santa Sofía"
"2279",2279,-0.0233884070966428,-0.227984022248671,"CO91530","CO86573","Puerto Alegría","Puerto Leguízamo"
"2280",2280,-1.96968775093701,-0.116473510398297,"CO91530","CO18756","Puerto Alegría","Solano"
"2281",2281,0.301523552966921,1.90224361706035,"CO91536","CO91669","Puerto Arica","Puerto Santander"
"2282",2282,0.456030024915991,-1.06669620854077,"CO86568","CO86569","Puerto Asís","Puerto Caicedo"
"2283",2283,0.725638274108474,-0.998773190604337,"CO86568","CO86571","Puerto Asís","Puerto Guzmán"
"2284",2284,1.50264023996408,0.127142734206865,"CO86568","CO86573","Puerto Asís","Puerto Leguízamo"
"2285",2285,3.01411186814082,-0.206683019709554,"CO86568","CO86757","Puerto Asís","San Miguel"
"2286",2286,1.09695605221627,-0.686091120369542,"CO05579","CO15572","Puerto Berrío","Puerto Boyacá"
"2287",2287,-0.13459902966578,-0.920201405276522,"CO05579","CO05585","Puerto Berrío","Puerto Nare"
"2288",2288,0.401455382638052,-0.0963907488978063,"CO05579","CO05604","Puerto Berrío","Remedios"
"2289",2289,1.86299585572587,-0.763053567520647,"CO15572","CO05585","Puerto Boyacá","Puerto Nare"
"2290",2290,2.58980770057231,-0.639326454941554,"CO15572","CO25572","Puerto Boyacá","Puerto Salgar"
"2291",2291,1.07890084502448,-0.187304206245104,"CO15572","CO05591","Puerto Boyacá","Puerto Triunfo"
"2292",2292,3.39132929904896,-0.0521378722175882,"CO15572","CO05756","Puerto Boyacá","Sonsón"
"2293",2293,-0.278020709507557,-0.928314403189446,"CO86569","CO86571","Puerto Caicedo","Puerto Guzmán"
"2294",2294,-0.103674718085634,5.86650677175922,"CO94884","CO94883","Puerto Colombia","San Felipe"
"2295",2295,0.63762009098938,-0.833067016467844,"CO50450","CO50590","Puerto Concordia","Puerto Rico"
"2296",2296,0.848622619003877,-0.626408604307776,"CO50450","CO95001","Puerto Concordia","San José del Guaviare"
"2297",2297,1.09955039694257,0.947996512842223,"CO23574","CO23686","Puerto Escondido","San Pelayo"
"2298",2298,0.454451742629562,0.617304544152826,"CO50568","CO50573","Puerto Gaitán","Puerto López"
"2299",2299,2.61147977137405,0.864069885528051,"CO50568","CO50689","Puerto Gaitán","San Martín"
"2300",2300,1.05312333531989,0.798458938066772,"CO50568","CO99624","Puerto Gaitán","Santa Rosalía"
"2301",2301,0.803881124610355,0.127226125868599,"CO86571","CO86573","Puerto Guzmán","Puerto Leguízamo"
"2302",2302,-1.31078814363127,0.618413067879407,"CO86571","CO18756","Puerto Guzmán","Solano"
